,0,1,2
"[15300000.0, 689157900000.0, 400, 9000000, 0.6, 0.6, 342]",0.0,30.12070915414459,0.9874474778962897
"[2300.0, 78779600.0, 0.5, 7000000, 0.8, 0.7, 342]",1.6424765863489235,-80.7250431241131,-62.20756738041916
"[1600000.0, 64488000000.0, 70, 7000000, 0.8, 0.8, 50]",0.0,17.920624504260218,0.0
"[1000.0, 25346000.0, 1, 8000000, 0.6, 0.7, 342]",3.389669375679791,-96.00220365155292,-309.41127437102693
"[2300.0, 78779600.0, 0.5, 7000000, 0.7, 0.6, 100]",0.9933759431533906,-54.921325918244705,-28.641897347786927
"[1600000.0, 64488000000.0, 70, 9000000, 0.6, 0.6, 300]",0.0,1.9014407439803542,22.021680433899288
"[2300.0, 78779600.0, 0.5, 9000000, 0.8, 0.6, 100]",1.5118283422979983,-43.796367553369834,-45.31237352324898
"[1600000.0, 64488000000.0, 70, 7000000, 0.6, 0.7, 100]",0.0,18.688685560792063,1.8183097157083248
"[15300000.0, 689157900000.0, 400, 7000000, 0.6, 0.7, 342]",0.0,34.01871607075186,0.0
"[480000.0, 5008800000.0, 10, 8000000, 0.6, 0.6, 342]",0.05962229467432383,1.6457348042404365,15.383228584393141
"[1000.0, 25346000.0, 1, 9000000, 0.7, 0.8, 200]",0.9588489670756492,-85.37260347139367,-88.68814131625255
"[480000.0, 5008800000.0, 10, 7000000, 0.8, 0.7, 342]",0.0,0.601722070530093,19.10221741507467
"[1600000.0, 64488000000.0, 70, 8000000, 0.6, 0.6, 100]",0.0,1.0435340703903915,16.041653986827008
"[1600000.0, 87412800000.0, 80, 9000000, 0.8, 0.7, 342]",0.0,40.74573717449395,2.1054724414073456
"[1600000.0, 64488000000.0, 70, 7000000, 0.6, 0.6, 200]",0.0,0.9665957941568286,23.57617318020557
"[480000.0, 5008800000.0, 10, 8000000, 0.7, 0.6, 200]",0.03372737980619845,11.159386751334084,0.0
"[1600000.0, 64488000000.0, 70, 8000000, 0.6, 0.6, 200]",0.0,0.0,19.30745472589266
"[2300.0, 78779600.0, 0.5, 9000000, 0.6, 0.6, 300]",0.5527760330659404,-62.462733621510736,-32.04742732732111
"[1600000.0, 55251200000.0, 70, 7000000, 0.8, 0.6, 200]",0.0,17.6886863021507,0.0
"[1000.0, 25346000.0, 1, 8000000, 0.6, 0.8, 100]",0.3254272945142126,0.0,0.0
"[1600000.0, 64488000000.0, 70, 8000000, 0.6, 0.7, 342]",-0.09699740491386212,0.0,39.5534602520815
"[1600000.0, 87412800000.0, 80, 7000000, 0.7, 0.7, 100]",0.0,0.0,19.682083630409338
"[1000.0, 25346000.0, 1, 8000000, 0.7, 0.6, 100]",0.8977372251402842,-175.0851991416611,0.0
"[15300000.0, 689157900000.0, 400, 8000000, 0.7, 0.7, 300]",0.0,0.0,12.196057006740924
"[1600000.0, 87412800000.0, 80, 7000000, 0.7, 0.6, 150]",0.0,13.988042027924102,0.0
"[1600000.0, 87412800000.0, 80, 9000000, 0.7, 0.7, 342]",0.0,35.628560501107835,2.844630744316241
"[480000.0, 5008800000.0, 10, 8000000, 0.7, 0.7, 342]",0.32422762063596944,20.688505296805904,2.295815857588218
"[1000.0, 25346000.0, 1, 9000000, 0.7, 0.8, 50]",0.0,-89.0516405266867,-96.79841890223385
"[1600000.0, 55251200000.0, 70, 7000000, 0.7, 0.8, 342]",0.0,36.27393413212696,0.0
"[1600000.0, 87412800000.0, 80, 9000000, 0.8, 0.7, 150]",0.0,0.0,24.570196291045015
"[2300.0, 78779600.0, 0.5, 8000000, 0.7, 0.8, 100]",1.4853433062603643,-27.661570389836847,-28.781730639344257
"[1600000.0, 55251200000.0, 70, 8000000, 0.8, 0.8, 200]",0.0,14.623442006393685,0.0
"[1000.0, 25346000.0, 1, 8000000, 0.6, 0.8, 250]",0.9102256323142224,-204.7704733307838,-109.06326190665258
"[15300000.0, 689157900000.0, 400, 7000000, 0.8, 0.6, 200]",0.0,21.671298918015978,1.0513701749444408
"[15300000.0, 689157900000.0, 400, 8000000, 0.8, 0.6, 50]",0.0,0.9582768599456878,27.40200520301216
"[480000.0, 5008800000.0, 10, 8000000, 0.6, 0.6, 200]",0.0,0.4009695827660959,6.334517994315397
"[2300.0, 78779600.0, 0.5, 7000000, 0.6, 0.7, 50]",0.0,-35.55551013058414,-37.87820396910959
"[1600000.0, 64488000000.0, 70, 7000000, 0.6, 0.8, 342]",-0.04463418668101069,30.474278412388237,0.9016364180653409
"[1600000.0, 64488000000.0, 70, 9000000, 0.8, 0.6, 100]",0.0,0.0,19.68344830503582
"[15300000.0, 689157900000.0, 400, 8000000, 0.7, 0.6, 150]",0.0,13.340513261027768,0.0
"[15300000.0, 689157900000.0, 400, 9000000, 0.8, 0.6, 342]",0.0,41.42297484285662,2.894731010961891
"[1600000.0, 64488000000.0, 70, 9000000, 0.7, 0.6, 342]",0.0,36.80957735281975,0.9605329656533965
"[15300000.0, 689157900000.0, 400, 9000000, 0.7, 0.7, 250]",0.0,28.17259508320779,2.238546886570716
"[1600000.0, 55251200000.0, 70, 8000000, 0.6, 0.8, 250]",0.0,0.0,16.993776203103668
"[1000.0, 25346000.0, 1, 7000000, 0.6, 0.8, 100]",1.0612513315862722,0.0,-114.02307141896763
"[480000.0, 5008800000.0, 10, 9000000, 0.7, 0.8, 200]",0.0,0.0,9.091867613513589
"[1600000.0, 64488000000.0, 70, 8000000, 0.7, 0.6, 150]",0.0,21.336266491259813,1.962743533121564
"[1000.0, 25346000.0, 1, 7000000, 0.8, 0.8, 100]",1.1640853496019934,-70.6022881284045,-75.59355500659736
"[15300000.0, 689157900000.0, 400, 9000000, 0.6, 0.6, 150]",0.0,12.130189161197835,1.0461127184195136
"[1600000.0, 64488000000.0, 70, 7000000, 0.8, 0.6, 50]",0.0,0.9323102292150464,23.14014073672475
"[15300000.0, 689157900000.0, 400, 9000000, 0.7, 0.8, 342]",0.0,41.29790037278162,5.173632073646248
"[1600000.0, 55251200000.0, 70, 9000000, 0.6, 0.7, 250]",-0.18185703892319643,13.885168239567518,0.0
"[1600000.0, 55251200000.0, 70, 7000000, 0.6, 0.7, 300]",-0.05228736821024108,15.73624677308813,0.9093817451358908
"[1600000.0, 55251200000.0, 70, 9000000, 0.7, 0.6, 100]",0.0,24.059952996315936,0.0
"[2300.0, 78779600.0, 0.5, 9000000, 0.6, 0.8, 250]",0.5148486281686395,-96.31781247226138,-32.59338386985487
"[1600000.0, 55251200000.0, 70, 7000000, 0.6, 0.7, 50]",0.0,13.284989708079793,0.0
"[480000.0, 5008800000.0, 10, 9000000, 0.6, 0.8, 342]",0.0007688692556666947,0.8713946148490869,15.99028658979258
"[1600000.0, 87412800000.0, 80, 7000000, 0.6, 0.7, 300]",0.0,1.9063808421186472,9.333470437228616
"[1000.0, 25346000.0, 1, 9000000, 0.8, 0.6, 50]",0.0,-141.67451849097733,-147.94147434499905
"[1600000.0, 87412800000.0, 80, 8000000, 0.7, 0.6, 100]",0.0,18.01988105119798,0.0
"[15300000.0, 689157900000.0, 400, 9000000, 0.6, 0.8, 50]",0.0,0.0,16.587831516697612
"[480000.0, 5008800000.0, 10, 8000000, 0.6, 0.7, 342]",0.1574864085714034,21.197675936138197,0.4300353072696092
"[1000.0, 25346000.0, 1, 9000000, 0.7, 0.6, 300]",1.5591518419258343,-81.77160710676561,-166.75536334912886
"[15300000.0, 689157900000.0, 400, 8000000, 0.7, 0.7, 100]",0.0,11.72975952075036,0.0
"[1600000.0, 87412800000.0, 80, 7000000, 0.7, 0.8, 342]",0.0,3.887849614672161,36.3145321679223
"[1000.0, 25346000.0, 1, 7000000, 0.7, 0.7, 200]",1.6176842121591863,-85.42764440758802,-90.8566953739846
"[1600000.0, 55251200000.0, 70, 9000000, 0.6, 0.8, 50]",0.0,9.432872703667785,0.0
"[1600000.0, 55251200000.0, 70, 8000000, 0.6, 0.7, 250]",-0.1,2.8170557627750155,16.368474574138396
"[480000.0, 5008800000.0, 10, 8000000, 0.6, 0.8, 300]",0.0,0.0,12.034722625927412
"[1600000.0, 64488000000.0, 70, 9000000, 0.8, 0.7, 200]",0.0,1.0789361656721037,13.700589065917805
"[15300000.0, 689157900000.0, 400, 8000000, 0.8, 0.7, 50]",0.0,19.117325573652316,0.9707291279254799
"[480000.0, 5008800000.0, 10, 9000000, 0.8, 0.8, 342]",0.021219430366426227,0.0,25.651689081631314
"[1600000.0, 87412800000.0, 80, 8000000, 0.8, 0.6, 250]",0.0,24.635485789136126,0.0
"[2300.0, 78779600.0, 0.5, 9000000, 0.7, 0.7, 100]",0.5432230321162134,-27.672569276496283,-57.332381001377904
"[1000.0, 25346000.0, 1, 9000000, 0.7, 0.6, 200]",1.3217470642522948,0.0,-180.39759802373237
"[1600000.0, 55251200000.0, 70, 8000000, 0.7, 0.8, 250]",0.0,18.28041975806073,0.9800682096931914
"[1600000.0, 64488000000.0, 70, 7000000, 0.8, 0.8, 342]",0.0,0.0,26.84356543892873
"[480000.0, 5008800000.0, 10, 9000000, 0.6, 0.6, 342]",0.014877223065141932,0.9394895206627287,17.36584886152834
"[1600000.0, 64488000000.0, 70, 8000000, 0.6, 0.6, 50]",0.0,0.8938017106225388,16.5812433042891
"[2300.0, 78779600.0, 0.5, 7000000, 0.7, 0.7, 342]",2.6778207230459525,-49.729047718128406,-78.91394853626466
"[1600000.0, 87412800000.0, 80, 7000000, 0.7, 0.7, 250]",0.0,15.233646491176525,0.9722967724415702
"[1600000.0, 87412800000.0, 80, 7000000, 0.7, 0.6, 200]",0.0,1.157720611995373,23.423304950185184
"[1000.0, 25346000.0, 1, 7000000, 0.6, 0.7, 300]",1.4275890198947012,-197.86903994505298,-217.47645225864952
"[2300.0, 78779600.0, 0.5, 8000000, 0.6, 0.8, 200]",1.081053418679489,-33.430549195212635,-107.2444908416884
"[1600000.0, 64488000000.0, 70, 9000000, 0.6, 0.8, 100]",0.0,0.9066918524894423,18.645666673092666
"[2300.0, 78779600.0, 0.5, 9000000, 0.6, 0.6, 200]",1.3636677667953265,-33.44881822356695,-69.55750192620789
"[480000.0, 5008800000.0, 10, 8000000, 0.7, 0.6, 100]",0.17727980253539838,8.29328552997043,0.47015395928336645
"[1000.0, 25346000.0, 1, 7000000, 0.8, 0.7, 250]",1.366088442218603,-68.14868666218968,-145.01373417393827
"[1600000.0, 87412800000.0, 80, 7000000, 0.6, 0.6, 150]",0.0,17.53711433799946,0.0
"[1600000.0, 64488000000.0, 70, 8000000, 0.7, 0.8, 342]",0.0,0.0,35.70066665183475
"[480000.0, 5008800000.0, 10, 9000000, 0.6, 0.8, 250]",0.0,0.40841061232363884,7.888085879265725
"[1000.0, 25346000.0, 1, 8000000, 0.7, 0.8, 150]",1.4786525964365103,-86.8189669997607,-92.69355175158611
"[1000.0, 25346000.0, 1, 9000000, 0.7, 0.8, 100]",1.9943617063481618,-261.30809065486653,-186.01853128397266
"[1000.0, 25346000.0, 1, 7000000, 0.6, 0.8, 150]",1.5994398098447753,-321.94581326292996,-228.88694845821072
"[2300.0, 78779600.0, 0.5, 7000000, 0.6, 0.7, 300]",1.9540736088680843,-92.99798725174259,-32.08920984586777
"[2300.0, 78779600.0, 0.5, 7000000, 0.7, 0.7, 50]",0.0,-55.72606971866795,-28.87452132365355
"[1000.0, 25346000.0, 1, 9000000, 0.8, 0.6, 342]",2.274192197801392,0.0,-210.82644168093017
"[1600000.0, 64488000000.0, 70, 7000000, 0.7, 0.8, 50]",0.0,0.0,18.43029837677463
"[1600000.0, 55251200000.0, 70, 9000000, 0.6, 0.7, 342]",-0.247166295274577,0.0,34.50523833574574
"[15300000.0, 689157900000.0, 400, 7000000, 0.7, 0.7, 250]",0.0,20.8967050614475,0.0
"[15300000.0, 689157900000.0, 400, 7000000, 0.7, 0.8, 342]",0.0,44.10467373479808,1.0506865216850891
"[1000.0, 25346000.0, 1, 9000000, 0.6, 0.6, 342]",2.3963500272343494,-285.13248311433114,-297.5783941742851
"[480000.0, 5008800000.0, 10, 7000000, 0.7, 0.7, 300]",0.07023858665241767,11.527448726370185,1.1332182078993291
"[2300.0, 78779600.0, 0.5, 8000000, 0.8, 0.7, 342]",1.5197031771740588,-60.92880651804871,-43.228415307462825
"[1600000.0, 87412800000.0, 80, 8000000, 0.7, 0.8, 250]",0.0,0.9280645736328612,20.179074958070345
"[1000.0, 25346000.0, 1, 8000000, 0.6, 0.6, 100]",1.4047269594080485,-328.321522083486,-345.37072005805265
"[480000.0, 5008800000.0, 10, 8000000, 0.7, 0.8, 100]",0.2629514577498473,11.642646733274118,0.0
"[1600000.0, 55251200000.0, 70, 7000000, 0.7, 0.7, 300]",0.0,18.780758192763326,0.9870802398851357
"[480000.0, 5008800000.0, 10, 9000000, 0.7, 0.7, 250]",0.05076948527641928,0.6432904261651136,12.296425396758064
"[480000.0, 5008800000.0, 10, 8000000, 0.7, 0.7, 300]",0.0,10.92069857834541,0.0
"[1600000.0, 64488000000.0, 70, 8000000, 0.6, 0.8, 150]",0.0,0.0,13.22510219382373
"[15300000.0, 689157900000.0, 400, 8000000, 0.8, 0.8, 342]",0.0,1.8867838720089956,32.49146154120387
"[480000.0, 5008800000.0, 10, 9000000, 0.6, 0.7, 250]",0.03969913536310074,9.080825576600226,0.5056697732783382
"[15300000.0, 689157900000.0, 400, 9000000, 0.7, 0.8, 50]",0.0,25.698090583236983,0.0
"[2300.0, 78779600.0, 0.5, 9000000, 0.8, 0.8, 342]",2.3788795701288734,-80.56395179797231,-64.97030084911088
"[480000.0, 5008800000.0, 10, 8000000, 0.8, 0.7, 250]",0.0,11.992540576383606,0.0
"[2300.0, 78779600.0, 0.5, 7000000, 0.8, 0.8, 100]",1.36684179672048,-22.058516577699084,-44.45447847153534
"[1600000.0, 55251200000.0, 70, 9000000, 0.6, 0.6, 150]",0.0,15.698191022111397,0.9095310458979974
"[1000.0, 25346000.0, 1, 9000000, 0.8, 0.7, 300]",1.3246827528010285,0.0,-72.52118102159166
"[2300.0, 78779600.0, 0.5, 7000000, 0.7, 0.6, 200]",1.0175697860109782,0.0,-28.35219447433142
